nDisque jeu1_TTP jeu1Bal jeu2_TTP jeu2Bal jeu3_TTP jeu3Bal
2326 19273 391 19426 1452 59193 51987
2327 18492 379 18634 1414 57289 50265
2328 18326 379 18576 1418 57046 49887
2329 18232 381 18461 1418 56761 49659
2330 18628 390 18832 1422 57696 51040
2331 18333 378 18581 1434 57230 49953
2332 17733 374 17902 1363 55019 48322
2333 17081 351 17259 1321 53435 46721
2334 17038 358 17169 1297 53182 46526
2335 17225 358 17415 1313 53584 47054
2336 17133 357 17320 1315 53547 46754
2337 17032 356 17218 1316 53196 46466
2338 16966 351 17219 1304 53176 46396
2339 17111 359 17241 1306 53262 46541
2340 16989 354 17153 1314 53060 46235
2341 17087 357 17305 1311 53359 46798
2342 17027 350 17188 1303 53191 46600
2343 16985 352 17252 1304 53112 46573
2344 17136 357 17311 1306 53548 46867
2345 17774 366 17956 1364 55319 48047
2346 17835 371 18059 1363 55672 48616
2347 17711 370 17979 1342 55232 48685
2348 17337 357 17499 1338 54138 47020
2349 17320 358 17480 1319 54164 47360
2350 17844 374 18026 1367 55271 48668
2351 17765 366 18015 1355 55202 48979
2352 17691 361 17879 1347 54950 48319
2353 17580 367 17903 1357 55047 48300
2354 17681 368 17938 1344 55216 48479
2355 17689 364 17925 1351 55334 48572
2356 17691 364 17920 1349 55104 48623
2357 17744 362 17887 1371 55427 48594
2358 17736 370 17955 1354 55236 48586
2359 17751 367 17955 1352 55505 48700
2360 17791 366 17956 1360 55402 48924
2361 17858 373 18037 1366 55828 48894
2362 17802 373 17955 1378 55605 48935
2363 17718 363 17888 1343 55497 48574
2364 17729 367 17872 1351 55550 48503
2365 17740 373 17884 1351 55479 48649
2366 17807 367 17944 1374 55560 48786
2367 17767 368 17954 1360 55924 48781
2368 17741 367 17988 1342 55735 49147
2369 17816 370 18000 1361 55560 49330
2370 17830 374 18019 1364 55843 49148
2371 17814 368 17997 1355 56066 49145
2372 17861 366 18032 1379 56272 48949
2373 17816 369 18031 1354 56212 49243
2374 17882 380 18036 1342 56442 49270
2375 17886 369 18094 1366 56508 49268
2376 17897 374 18149 1349 56482 49787
2377 17918 377 18123 1365 56577 49750
2378 17941 366 18149 1365 56631 49757
2379 17990 369 18164 1361 56589 49822
2380 17970 371 18165 1367 56881 49930
2381 17987 368 18197 1369 56741 50071
2382 17975 375 18177 1367 56772 50084
2383 17971 371 18280 1363 56934 50146
2384 18059 373 18231 1361 56966 50279
2385 18060 371 18273 1362 57346 50365
2386 18103 372 18312 1384 57506 50402
2387 17466 355 17613 1328 55312 48615
2388 16849 339 17012 1265 53490 47169
2389 17133 349 17350 1291 54463 47823
2390 17522 352 17768 1326 55755 49177
2391 17754 362 17950 1331 56551 49637
2392 17789 364 17989 1346 56519 50015
2393 17746 360 17822 1329 56155 49337
2394 17643 362 17793 1327 56081 49217
2395 18173 369 18361 1369 57998 50952
2396 18168 370 18406 1365 57875 51128
2397 18496 379 18757 1378 58869 52004
2398 18522 377 18679 1388 58841 51655
2399 18451 372 18610 1382 58647 51955
2400 18847 379 18953 1417 59674 52625
2401 18720 379 18840 1401 59177 52655
2402 18514 372 18671 1391 58955 51815
2403 18482 370 18679 1384 59045 51749
2404 18062 367 18246 1359 57480 51106
2405 18054 367 18285 1358 57788 50909
2406 18108 367 18290 1361 57917 50942
2407 18221 373 18381 1368 57887 51560
2408 18199 369 18458 1376 58167 51503
2409 18381 371 18535 1373 58538 51959
2410 18413 373 18543 1387 58651 51847
2411 18364 370 18527 1370 58541 51762
2412 18422 376 18569 1371 58448 52277
2413 18358 370 18537 1378 58682 51848
2414 18415 372 18565 1387 58949 51592
2415 18345 370 18563 1372 58755 51482
2416 18418 372 18543 1376 58725 51814
2417 18518 378 18707 1394 59194 52076
2418 18813 379 18931 1388 59630 53169
2419 18690 383 18866 1386 59439 52972
2420 18220 368 18400 1368 57862 51753
2421 18168 363 18388 1357 57960 51034
2422 18739 377 18879 1396 59277 53084
2423 19014 387 19208 1438 60123 53799
2424 18665 378 18925 1393 59114 53179
2425 18641 376 18828 1395 59077 52856
2426 18280 365 18443 1369 58039 51701
2427 18453 370 18611 1377 58290 52836
2428 18055 364 18215 1345 57393 50977
2429 18222 366 18397 1363 58132 51456
2430 18151 364 18323 1353 57467 51807
2431 18641 374 18717 1385 58906 52798
2432 19163 384 19480 1429 60687 55100
2433 19253 382 19405 1426 61577 54085
2434 18953 382 19188 1410 60456 53512
2435 19433 387 19634 1426 61368 55327
2436 18918 383 19112 1408 60501 53126
2437 19011 384 19213 1418 60602 53837
2438 19009 384 19185 1403 60368 53997
2439 18944 383 19093 1406 59986 54003
2440 18997 375 19162 1420 60426 53470
2441 19269 388 19434 1428 61372 53685
2442 19178 386 19428 1424 60654 54737
2443 18909 380 19076 1406 59964 53821
2444 18804 382 19087 1398 60193 53090
2445 18960 374 19078 1407 60716 53108
2446 18890 378 19052 1393 60262 53669
2447 18891 373 18997 1408 59604 53569
2448 18975 378 19152 1407 60094 54164
2449 19039 376 19181 1402 60204 54038
2450 19015 374 19199 1428 60204 53906
2451 18947 378 19127 1419 60538 53012
2452 18973 380 19188 1412 60528 53588
2453 18877 376 19139 1402 60453 53119
2454 19039 383 19255 1412 60934 53399
2455 19151 382 19326 1409 60870 54090
2456 18999 379 19197 1416 60044 54731
2457 19166 383 19357 1420 61059 53953
2458 19037 383 19274 1421 60945 53218
2459 19016 382 19194 1396 60932 53214
2460 19418 387 19599 1437 61047 55568
2461 19643 387 19860 1454 62200 55857
2462 19638 389 19804 1455 62083 55552
2463 19537 396 19712 1442 62322 54785
2464 19566 388 19794 1449 62429 54944
2465 19567 391 19781 1449 62458 54880
2466 19519 387 19760 1450 62532 55076
2467 19366 384 19538 1418 61721 54415
2468 19613 394 19767 1451 62337 54858
2469 19672 390 19912 1461 62612 55180
2470 19689 384 19916 1452 62788 55252
2471 19740 399 19988 1467 62966 55417
2472 19685 392 19898 1441 63174 55528
2473 19691 393 19939 1445 62606 55424
2474 19747 388 19947 1456 62737 55475
2475 19694 391 20035 1457 62737 55233
2476 19773 389 19981 1465 62948 55447
2477 19775 390 19978 1451 63180 55106
2478 19320 381 19545 1427 61220 55144
2479 19423 381 19609 1437 61706 54946
2480 19871 390 19939 1465 62940 55455
2481 19894 389 20140 1474 63082 55853
2482 18874 368 19080 1393 59979 52975
2483 18852 368 19027 1389 59891 52754
2484 19013 372 19190 1397 60519 53356
2485 18876 371 19119 1387 60076 53007
2486 19035 375 19247 1394 60638 53397
2487 18182 356 18290 1329 57663 51007
2488 18042 355 18223 1332 57431 50711
2489 18035 354 18208 1322 57410 50743
2490 18094 360 18281 1332 57597 50854
2491 18031 352 18180 1322 57259 50567
2492 18041 353 18221 1325 57533 50689
2493 18120 360 18327 1336 57655 50937
2494 18151 356 18322 1332 57726 50866
2495 18080 353 18258 1323 57603 50856
2496 18195 355 18354 1337 57808 51022
2497 18128 355 18365 1333 57625 51120
2498 18615 363 18802 1358 59106 52361
2499 18912 370 19134 1385 60161 53059
2500 18961 369 19130 1381 60071 53277
2501 18748 370 18943 1372 59482 52992
2502 20614 401 20676 1496 64685 57827
2503 22010 419 22151 1605 67803 61431
2504 21893 420 21836 1580 67319 60516
2505 21421 414 21774 1569 66843 59371
2506 20784 407 21065 1511 65444 58376
2507 21423 411 21675 1555 66445 59076
2508 21457 410 21767 1573 66771 59401
2509 22799 434 23147 1634 69917 62778
2510 22969 431 23021 1651 70415 62976
2511 22847 428 23067 1647 69984 62808
2512 22711 429 22716 1628 69729 62222
2513 22913 433 23215 1667 70267 63456
2514 22728 431 22921 1661 70075 62807
2515 22630 425 22889 1646 69950 62524
2516 22838 428 23056 1649 69948 62299
2517 22828 427 22921 1618 69574 62300
2518 22716 429 22767 1656 69310 62083
2519 22784 425 22946 1648 69980 62554
2520 22256 421 22489 1616 68875 61315
2521 21170 407 21394 1538 66668 58959
2522 22387 423 22550 1610 69163 61764
2523 23107 432 23206 1651 70678 63566
2524 22897 426 23106 1646 70661 63585
2525 22814 428 23003 1641 70379 63263
2526 22616 422 22826 1629 69865 62594
2527 22811 429 22860 1638 70402 63003
2528 22809 422 22917 1633 70278 62562
2529 22569 427 22626 1621 69676 62193
2530 22637 426 22911 1633 70167 62664
2531 22607 424 23049 1649 70124 62730
2532 22468 423 22536 1623 69433 61909
2533 22459 423 22857 1625 69892 62297
2534 22425 423 22592 1628 69146 61508
2535 21409 414 21726 1547 67421 59398
2536 22609 422 22755 1605 69885 62406
2537 23936 436 24044 1712 72584 65711
2538 23425 432 23656 1706 71918 64491
2539 23135 433 23233 1647 71104 63731
2540 23062 430 23402 1654 70833 63526
2541 23427 435 23458 1684 71662 64189
2542 23406 429 23619 1670 71665 64265
2543 23526 441 23867 1674 71993 64828
2544 23463 427 23513 1685 71558 64228
2545 23141 427 23295 1652 71065 63832
2546 21516 405 21533 1554 66724 59176
2547 18740 358 18922 1365 59619 52573
2548 18750 359 18932 1360 59642 52544
2549 18846 363 19017 1363 59826 52757
2550 18779 361 19005 1365 59824 52710
2551 19203 370 19383 1385 60984 53730
2552 19340 369 19517 1393 61359 54022
2553 18796 359 18943 1364 59701 52650
2554 18829 364 18997 1369 59775 52682
2555 19198 368 19428 1385 60940 53957
2556 18848 361 19064 1366 59881 52948
2557 20557 390 20727 1487 64931 57302
2558 20567 395 20825 1478 65170 57501
2559 20360 392 20612 1476 64497 56834
2560 19912 381 20099 1434 63167 55714
2561 20276 391 20452 1470 64380 56433
2562 20974 403 21136 1515 66241 58232
2563 20947 397 21137 1510 66262 58371
2564 20977 401 21165 1507 66453 58467
2565 21023 407 21221 1494 66501 58507
2566 21069 400 21204 1510 66515 58605
2567 20774 401 21047 1498 65978 57918
2568 20665 396 20857 1478 65529 57663
2569 20667 398 20952 1487 65643 57823
2570 20670 397 20906 1480 65761 57656
2571 20713 394 20893 1494 65600 57779
2572 20775 399 20930 1488 65668 57779
2573 20777 393 20952 1496 65835 57738
2574 20877 399 21106 1490 66155 58469
2575 20904 402 21118 1498 66330 58448
2576 20902 394 21094 1511 66223 58070
2577 20832 395 21028 1486 65876 57925
2578 20814 397 21039 1490 65955 58185
2579 20806 396 21040 1494 65867 58103
2580 20842 393 20963 1491 66039 58082
