nDisque jeu1_TTP jeu1Bal jeu2_TTP jeu2Bal jeu3_TTP jeu3Bal
2245 75 75 5546 5546 1626727 1626727
2246 76 76 5551 5551 1627934 1627934
2247 75 75 5541 5541 1628576 1628576
2248 76 76 5536 5536 1631228 1631228
2249 76 76 5555 5555 1632782 1632782
2250 75 75 5549 5549 1633991 1633991
2251 75 75 5557 5557 1634824 1634824
2252 76 76 5561 5561 1635871 1635871
2253 75 75 5568 5568 1638475 1638475
2254 75 75 5563 5563 1640298 1640298
2255 76 76 5552 5552 1640593 1640593
2256 75 75 5556 5556 1642433 1642433
2257 76 76 5555 5555 1644155 1644155
2258 76 76 5575 5575 1646260 1646260
2259 76 76 5581 5581 1646179 1646179
2260 75 75 5564 5564 1648696 1648696
2261 75 75 5573 5573 1649644 1649644
2262 76 76 5579 5579 1651331 1651331
2263 76 76 5593 5593 1652404 1652404
2264 76 76 5571 5571 1653309 1653309
2265 76 76 5587 5587 1654538 1654538
2266 75 75 5603 5603 1656525 1656525
2267 75 75 5592 5592 1658515 1658515
2268 75 75 5589 5589 1659982 1659982
2269 75 75 5604 5604 1660316 1660316
2270 75 75 5601 5601 1662092 1662092
2271 76 76 5606 5606 1665134 1665134
2272 75 75 5601 5601 1664361 1664361
2273 76 76 5619 5619 1667486 1667486
2274 76 76 5620 5620 1669228 1669228
2275 75 75 5607 5607 1669814 1669814
2276 76 76 5627 5627 1670563 1670563
2277 75 75 5610 5610 1672163 1672163
2278 75 75 5616 5616 1674172 1674172
2279 75 75 5636 5636 1675663 1675663
2280 75 75 5630 5630 1677272 1677272
2281 75 75 5639 5639 1677981 1677981
2282 76 76 5631 5631 1679617 1679617
2283 76 76 5627 5627 1682513 1682513
2284 75 75 5645 5645 1682578 1682578
2285 76 76 5632 5632 1683751 1683751
2286 76 76 5650 5650 1684681 1684681
2287 76 76 5639 5639 1687191 1687191
2288 76 76 5652 5652 1688761 1688761
2289 76 76 5646 5646 1690154 1690154
2290 75 75 5668 5668 1692062 1692062
2291 76 76 5655 5655 1693135 1693135
2292 76 76 5654 5654 1693878 1693878
2293 76 76 5653 5653 1696858 1696858
2294 76 76 5673 5673 1696751 1696751
2295 76 76 5668 5668 1699050 1699050
2296 76 76 5672 5672 1700258 1700258
2297 76 76 5669 5669 1702858 1702858
2298 76 76 5673 5673 1703243 1703243
2299 75 75 5667 5667 1705874 1705874
2300 75 75 5673 5673 1705481 1705481
2301 76 76 5685 5685 1707916 1707916
2302 76 76 5684 5684 1709121 1709121
2303 75 75 5679 5679 1710226 1710226
2304 76 76 5694 5694 1712774 1712774
2305 76 76 5690 5690 1714601 1714601
2306 76 76 5703 5703 1716038 1716038
2307 76 76 5707 5707 1717886 1717886
2308 76 76 5696 5696 1718231 1718231
2309 76 76 5707 5707 1721264 1721264
2310 75 75 5698 5698 1721413 1721413
2311 76 76 5699 5699 1722404 1722404
2312 75 75 5706 5706 1725425 1725425
2313 76 76 5706 5706 1726673 1726673
2314 76 76 5710 5710 1728011 1728011
2315 76 76 5715 5715 1728272 1728272
2316 76 76 5721 5721 1731392 1731392
2317 76 76 5718 5718 1731738 1731738
2318 76 76 5728 5728 1735381 1735381
2319 76 76 5739 5739 1734459 1734459
2320 75 75 5728 5728 1736306 1736306
2321 76 76 5717 5717 1737033 1737033
2322 75 75 5730 5730 1739805 1739805
2323 76 76 5726 5726 1740436 1740436
2324 76 76 5722 5722 1742485 1742485
2325 76 76 5750 5750 1743960 1743960
2326 76 76 5749 5749 1744934 1744934
2327 76 76 5738 5738 1746884 1746884
2328 76 76 5743 5743 1747300 1747300
2329 76 76 5754 5754 1749378 1749378
2330 76 76 5745 5745 1751740 1751740
2331 76 76 5760 5760 1752580 1752580
2332 76 76 5768 5768 1755773 1755773
2333 76 76 5750 5750 1755946 1755946
2334 76 76 5771 5771 1757167 1757167
2335 76 76 5761 5761 1759130 1759130
2336 75 75 5775 5775 1761797 1761797
2337 76 76 5779 5779 1761342 1761342
2338 76 76 5768 5768 1764288 1764288
2339 76 76 5774 5774 1765456 1765456
2340 76 76 5785 5785 1766969 1766969
2341 76 76 5770 5770 1768462 1768462
2342 76 76 5781 5781 1770697 1770697
2343 76 76 5795 5795 1770437 1770437
2344 76 76 5781 5781 1772923 1772923
2345 76 76 5795 5795 1773868 1773868
2346 76 76 5787 5787 1775909 1775909
2347 76 76 5798 5798 1777018 1777018
2348 75 75 5798 5798 1778360 1778360
2349 76 76 5817 5817 1780528 1780528
2350 76 76 5802 5802 1781669 1781669
2351 76 76 5806 5806 1783382 1783382
2352 76 76 5810 5810 1784599 1784599
2353 76 76 5812 5812 1786519 1786519
2354 76 76 5821 5821 1788204 1788204
2355 75 75 5813 5813 1789300 1789300
2356 76 76 5840 5840 1791466 1791466
2357 76 76 5818 5818 1791432 1791432
2358 77 77 5824 5824 1793349 1793349
2359 76 76 5823 5823 1794718 1794718
2360 76 76 5847 5847 1796772 1796772
2361 76 76 5843 5843 1798011 1798011
2362 76 76 5847 5847 1799894 1799894
2363 76 76 5840 5840 1801051 1801051
2364 76 76 5841 5841 1802028 1802028
2365 76 76 5836 5836 1805719 1805719
2366 76 76 5848 5848 1806179 1806179
2367 77 77 5849 5849 1809008 1809008
2368 76 76 5853 5853 1809566 1809566
2369 76 76 5847 5847 1811405 1811405
2370 76 76 5849 5849 1811684 1811684
2371 76 76 5860 5860 1814346 1814346
2372 76 76 5870 5870 1814720 1814720
2373 76 76 5859 5859 1817189 1817189
2374 76 76 5881 5881 1818012 1818012
2375 76 76 5889 5889 1820501 1820501
2376 76 76 5878 5878 1822052 1822052
2377 75 75 5884 5884 1822134 1822134
2378 77 77 5880 5880 1823897 1823897
2379 76 76 5882 5882 1825966 1825966
2380 76 76 5893 5893 1828137 1828137
2381 76 76 5881 5881 1828467 1828467
2382 77 77 5890 5890 1830270 1830270
2383 76 76 5895 5895 1832995 1832995
2384 76 76 5895 5895 1833454 1833454
2385 76 76 5910 5910 1836785 1836785
2386 77 77 5903 5903 1837085 1837085
2387 76 76 5910 5910 1838160 1838160
2388 76 76 5892 5892 1840060 1840060
2389 76 76 5899 5899 1841632 1841632
2390 76 76 5898 5898 1843602 1843602
2391 76 76 5908 5908 1844732 1844732
2392 76 76 5895 5895 1845824 1845824
2393 75 75 5930 5930 1847323 1847323
2394 76 76 5914 5914 1849100 1849100
2395 76 76 5918 5918 1850924 1850924
2396 76 76 5919 5919 1851732 1851732
2397 76 76 5933 5933 1853569 1853569
2398 76 76 5944 5944 1857019 1857019
2399 76 76 5948 5948 1856561 1856561
2400 76 76 5910 5910 1859127 1859127
2401 76 76 5935 5935 1859733 1859733
2402 76 76 5946 5946 1862244 1862244
2403 76 76 5956 5956 1862444 1862444
2404 76 76 5931 5931 1863723 1863723
2405 76 76 5943 5943 1866754 1866754
2406 76 76 5953 5953 1868039 1868039
2407 76 76 5941 5941 1870019 1870019
2408 77 77 5951 5951 1871484 1871484
2409 76 76 5945 5945 1871415 1871415
2410 76 76 5959 5959 1871958 1871958
2411 76 76 5961 5961 1875752 1875752
2412 76 76 5966 5966 1875988 1875988
2413 76 76 5969 5969 1879542 1879542
2414 76 76 5959 5959 1880877 1880877
2415 76 76 5965 5965 1882585 1882585
2416 76 76 5964 5964 1884262 1884262
2417 76 76 5975 5975 1882602 1882602
2418 76 76 5965 5965 1886130 1886130
2419 76 76 5982 5982 1888265 1888265
2420 76 76 5974 5974 1889277 1889277
2421 76 76 5983 5983 1891230 1891230
2422 76 76 5983 5983 1892991 1892991
2423 76 76 5981 5981 1894675 1894675
2424 76 76 5999 5999 1894989 1894989
2425 76 76 5992 5992 1897260 1897260
2426 76 76 5976 5976 1898166 1898166
2427 76 76 5998 5998 1900639 1900639
2428 76 76 5991 5991 1901951 1901951
2429 76 76 6001 6001 1902620 1902620
2430 77 77 5999 5999 1905952 1905952
2431 77 77 6017 6017 1907250 1907250
2432 76 76 6009 6009 1908780 1908780
2433 77 77 6020 6020 1910684 1910684
2434 76 76 6015 6015 1911904 1911904
2435 76 76 6020 6020 1912937 1912937
2436 77 77 6027 6027 1914533 1914533
2437 76 76 6025 6025 1915240 1915240
2438 77 77 6031 6031 1918186 1918186
2439 77 77 6036 6036 1919274 1919274
2440 77 77 6034 6034 1921254 1921254
2441 76 76 6035 6035 1922100 1922100
2442 77 77 6040 6040 1924233 1924233
2443 77 77 6039 6039 1926299 1926299
2444 76 76 6037 6037 1927909 1927909
2445 77 77 6024 6024 1929067 1929067
2446 76 76 6048 6048 1930052 1930052
2447 77 77 6051 6051 1931870 1931870
2448 77 77 6055 6055 1932858 1932858
2449 76 76 6044 6044 1935188 1935188
2450 76 76 6038 6038 1937095 1937095
2451 77 77 6051 6051 1937894 1937894
2452 77 77 6071 6071 1939783 1939783
2453 76 76 6062 6062 1941012 1941012
2454 77 77 6080 6080 1942677 1942677
2455 76 76 6062 6062 1945456 1945456
2456 76 76 6076 6076 1946472 1946472
2457 77 77 6074 6074 1948571 1948571
2458 76 76 6090 6090 1949489 1949489
2459 77 77 6080 6080 1950293 1950293
2460 77 77 6092 6092 1953337 1953337
2461 76 76 6083 6083 1953673 1953673
2462 76 76 6085 6085 1955835 1955835
2463 76 76 6108 6108 1956439 1956439
2464 75 75 6097 6097 1957806 1957806
2465 76 76 6101 6101 1958325 1958325
2466 77 77 6093 6093 1961854 1961854
2467 77 77 6095 6095 1963794 1963794
2468 77 77 6094 6094 1965697 1965697
2469 77 77 6113 6113 1965770 1965770
2470 76 76 6101 6101 1970498 1970498
2471 76 76 6110 6110 1970127 1970127
2472 77 77 6114 6114 1972039 1972039
2473 77 77 6120 6120 1974346 1974346
2474 76 76 6125 6125 1973332 1973332
2475 76 76 6124 6124 1976268 1976268
2476 76 76 6118 6118 1979130 1979130
2477 77 77 6138 6138 1979420 1979420
2478 77 77 6129 6129 1981857 1981857
2479 77 77 6134 6134 1983148 1983148
2480 77 77 6131 6131 1983418 1983418
2481 76 76 6136 6136 1986216 1986216
2482 76 76 6139 6139 1987042 1987042
2483 78 78 6132 6132 1989869 1989869
2484 77 77 6146 6146 1991128 1991128
2485 77 77 6146 6146 1992798 1992798
2486 76 76 6161 6161 1996034 1996034
2487 76 76 6154 6154 1995637 1995637
2488 77 77 6154 6154 1996286 1996286
2489 77 77 6159 6159 1998771 1998771
2490 76 76 6155 6155 2000033 2000033
2491 77 77 6158 6158 2000459 2000459
2492 76 76 6172 6172 2003477 2003477
2493 77 77 6180 6180 2005421 2005421
2494 77 77 6160 6160 2006721 2006721
2495 77 77 6168 6168 2009062 2009062
2496 77 77 6168 6168 2009041 2009041
2497 77 77 6187 6187 2011183 2011183
2498 77 77 6197 6197 2012833 2012833
2499 77 77 6179 6179 2013603 2013603
2500 77 77 6171 6171 2016517 2016517
2501 77 77 6195 6195 2018780 2018780
2502 76 76 6189 6189 2020714 2020714
2503 77 77 6194 6194 2022188 2022188
2504 76 76 6198 6198 2022094 2022094
2505 77 77 6201 6201 2026127 2026127
2506 77 77 6204 6204 2027156 2027156
2507 76 76 6204 6204 2028914 2028914
2508 77 77 6206 6206 2029776 2029776
2509 77 77 6198 6198 2029958 2029958
2510 77 77 6197 6197 2032726 2032726
2511 77 77 6221 6221 2034217 2034217
2512 76 76 6220 6220 2036273 2036273
2513 77 77 6210 6210 2038348 2038348
2514 76 76 6216 6216 2038754 2038754
2515 77 77 6219 6219 2041057 2041057
2516 77 77 6225 6225 2041565 2041565
2517 76 76 6242 6242 2044504 2044504
2518 76 76 6223 6223 2046461 2046461
2519 77 77 6234 6234 2046881 2046881
2520 77 77 6240 6240 2050476 2050476
2521 77 77 6239 6239 2049129 2049129
2522 76 76 6245 6245 2051956 2051956
2523 76 76 6243 6243 2053830 2053830
2524 77 77 6242 6242 2056481 2056481
2525 76 76 6260 6260 2056970 2056970
2526 77 77 6254 6254 2058301 2058301
2527 77 77 6260 6260 2059571 2059571
2528 77 77 6255 6255 2061831 2061831
2529 77 77 6257 6257 2062304 2062304
2530 76 76 6269 6269 2066500 2066500
2531 77 77 6278 6278 2067572 2067572
2532 77 77 6278 6278 2067783 2067783
2533 77 77 6271 6271 2070317 2070317
2534 77 77 6282 6282 2072683 2072683
2535 77 77 6270 6270 2072975 2072975
2536 77 77 6274 6274 2075802 2075802
2537 77 77 6274 6274 2076438 2076438
2538 77 77 6298 6298 2078043 2078043
2539 78 78 6282 6282 2081269 2081269
2540 77 77 6302 6302 2081394 2081394
2541 77 77 6294 6294 2083783 2083783
2542 76 76 6277 6277 2084586 2084586
2543 77 77 6295 6295 2086222 2086222
2544 77 77 6307 6307 2088815 2088815
2545 77 77 6320 6320 2090471 2090471
2546 77 77 6301 6301 2089790 2089790
2547 77 77 6297 6297 2093628 2093628
2548 77 77 6307 6307 2094806 2094806
2549 78 78 6308 6308 2096784 2096784
2550 77 77 6308 6308 2097390 2097390
2551 77 77 6322 6322 2100150 2100150
2552 77 77 6310 6310 2099916 2099916
2553 76 76 6318 6318 2102394 2102394
2554 77 77 6321 6321 2104541 2104541
2555 76 76 6334 6334 2107269 2107269
2556 77 77 6323 6323 2107472 2107472
2557 78 78 6313 6313 2109746 2109746
2558 77 77 6344 6344 2111103 2111103
2559 77 77 6320 6320 2113700 2113700
2560 77 77 6352 6352 2113908 2113908
2561 77 77 6343 6343 2115590 2115590
2562 76 76 6357 6357 2117155 2117155
2563 77 77 6367 6367 2118382 2118382
2564 77 77 6344 6344 2121443 2121443
2565 77 77 6350 6350 2121537 2121537
2566 76 76 6367 6367 2124824 2124824
2567 77 77 6358 6358 2125935 2125935
2568 77 77 6350 6350 2127906 2127906
2569 77 77 6362 6362 2130516 2130516
2570 77 77 6364 6364 2130047 2130047
2571 77 77 6350 6350 2133521 2133521
2572 77 77 6364 6364 2133099 2133099
2573 77 77 6372 6372 2135664 2135664
2574 77 77 6387 6387 2138042 2138042
2575 77 77 6370 6370 2140198 2140198
2576 77 77 6385 6385 2139985 2139985
2577 77 77 6376 6376 2142867 2142867
2578 77 77 6403 6403 2143942 2143942
2579 78 78 6379 6379 2145242 2145242
2580 76 76 6386 6386 2146515 2146515
